Time, Operation, Node, Description
02:37:23.840,apply,2,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 15 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 16 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 17 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 18 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 19 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.840,apply,2,Applied config change to add node 20 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.865,Step,2,c [logterm: 1 index: 20 vote: 0] cast MsgPreVote for d [logterm: 1 index: 20] at term 1 channel=mychannel 
02:37:24.898,Step,2,c [term: 1] received a MsgVote message with higher term from d [term: 2] channel=mychannel 
02:37:24.898,becomeFollower,2,c became follower at term 2 channel=mychannel 
02:37:24.898,Step,2,c [logterm: 1 index: 20 vote: 0] cast MsgVote for d [logterm: 1 index: 20] at term 2 channel=mychannel 
02:37:24.998,run,2,raft.node: c elected leader d at term 2 channel=mychannel 
02:37:25.086,run,2,Raft leader changed: 0 -> 13 channel=mychannel 
02:38:01.953,writeBlock,2,Writing block [1] (Raft index: 22) to ledger channel=mychannel 
02:38:05.105,writeBlock,2,Writing block [2] (Raft index: 23) to ledger channel=mychannel 
02:39:59.414,writeBlock,2,Writing block [3] (Raft index: 24) to ledger channel=mychannel 
02:41:50.793,writeBlock,2,Writing block [4] (Raft index: 25) to ledger channel=mychannel 
02:41:55.717,writeBlock,2,Writing block [5] (Raft index: 26) to ledger channel=mychannel 
02:42:10.677,writeBlock,2,Writing block [6] (Raft index: 27) to ledger channel=mychannel 
02:50:46.259,writeBlock,2,Writing block [7] (Raft index: 28) to ledger channel=mychannel 
02:51:55.658,writeBlock,2,Writing block [8] (Raft index: 29) to ledger channel=mychannel 
02:53:14.586,writeBlock,2,Writing block [9] (Raft index: 30) to ledger channel=mychannel 
02:54:10.523,writeBlock,2,Writing block [10] (Raft index: 31) to ledger channel=mychannel 
02:55:46.300,writeBlock,2,Writing block [11] (Raft index: 32) to ledger channel=mychannel 
02:56:48.571,writeBlock,2,Writing block [12] (Raft index: 33) to ledger channel=mychannel 
02:57:48.944,writeBlock,2,Writing block [13] (Raft index: 34) to ledger channel=mychannel 
02:58:54.312,writeBlock,2,Writing block [14] (Raft index: 35) to ledger channel=mychannel 
02:59:55.258,writeBlock,2,Writing block [15] (Raft index: 36) to ledger channel=mychannel 
03:00:57.863,writeBlock,2,Writing block [16] (Raft index: 37) to ledger channel=mychannel 
02:36:45.490,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
02:37:23.411,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
02:37:23.411,createOrReadWAL,3,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
02:37:23.859,Start,3,Starting Raft node channel=mychannel 
02:37:23.863,start,3,Starting raft node as part of a new channel channel=mychannel 
02:37:23.863,becomeFollower,3,d became follower at term 0 channel=mychannel 
02:37:23.863,newRaft,3,newRaft d [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
02:37:23.863,becomeFollower,3,d became follower at term 1 channel=mychannel 
02:37:23.863,run,3,This node is picked to start campaign channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 15 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 16 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.107,apply,3,Applied config change to add node 17 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.108,apply,3,Applied config change to add node 18 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.108,apply,3,Applied config change to add node 19 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.108,apply,3,Applied config change to add node 20 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.863,Step,3,d is starting a new election at term 1 channel=mychannel 
02:37:24.863,becomePreCandidate,3,d became pre-candidate at term 1 channel=mychannel 
02:37:24.863,poll,3,d received MsgPreVoteResp from d at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 2 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 4 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to e at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 1 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 5 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 6 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 9 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to b at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 12 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 3 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 7 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to a at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to f at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 11 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 8 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to c at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 10 at term 1 channel=mychannel 
02:37:24.863,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 13 at term 1 channel=mychannel 
02:37:24.864,campaign,3,d [logterm: 1 index: 20] sent MsgPreVote request to 14 at term 1 channel=mychannel 
02:37:24.864,logSendFailure,3,Failed to send StepRequest to 18 because: rpc error: code = Unavailable desc = all SubConns are in TransientFailure latest connection error: connection error: desc = "transport: Error while dialing dial tcp 192.168.0.18:23050: connect: connection refused" channel=mychannel 
02:37:24.864,logSendFailure,3,Failed to send StepRequest to 10 because: rpc error: code = Unavailable desc = all SubConns are in TransientFailure latest connection error: connection error: desc = "transport: Error while dialing dial tcp: lookup orderer10.ord1.example.com: no such host" channel=mychannel 
02:37:24.864,logSendFailure,3,Failed to send StepRequest to 19 because: rpc error: code = Unavailable desc = all SubConns are in TransientFailure latest connection error: connection error: desc = "transport: Error while dialing dial tcp 192.168.0.6:23050: connect: connection refused" channel=mychannel 
02:37:24.865,logSendFailure,3,Failed to send StepRequest to 20 because: rpc error: code = Unavailable desc = all SubConns are in TransientFailure latest connection error: connection error: desc = "transport: Error while dialing dial tcp 192.168.0.8:23050: connect: connection refused" channel=mychannel 
02:37:24.865,poll,3,d received MsgPreVoteResp from 2 at term 1 channel=mychannel 
02:37:24.865,stepCandidate,3,d [quorum:11] has received 2 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.865,poll,3,d received MsgPreVoteResp from 4 at term 1 channel=mychannel 
02:37:24.865,stepCandidate,3,d [quorum:11] has received 3 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,poll,3,d received MsgPreVoteResp from 9 at term 1 channel=mychannel 
02:37:24.866,stepCandidate,3,d [quorum:11] has received 4 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,poll,3,d received MsgPreVoteResp from 6 at term 1 channel=mychannel 
02:37:24.866,stepCandidate,3,d [quorum:11] has received 5 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,poll,3,d received MsgPreVoteResp from 1 at term 1 channel=mychannel 
02:37:24.866,stepCandidate,3,d [quorum:11] has received 6 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,poll,3,d received MsgPreVoteResp from c at term 1 channel=mychannel 
02:37:24.866,stepCandidate,3,d [quorum:11] has received 7 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,poll,3,d received MsgPreVoteResp from 10 at term 1 channel=mychannel 
02:37:24.866,stepCandidate,3,d [quorum:11] has received 8 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,poll,3,d received MsgPreVoteResp from 8 at term 1 channel=mychannel 
02:37:24.866,stepCandidate,3,d [quorum:11] has received 9 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,poll,3,d received MsgPreVoteResp from e at term 1 channel=mychannel 
02:37:24.866,stepCandidate,3,d [quorum:11] has received 10 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,poll,3,d received MsgPreVoteResp from 5 at term 1 channel=mychannel 
02:37:24.866,stepCandidate,3,d [quorum:11] has received 11 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.866,becomeCandidate,3,d became candidate at term 2 channel=mychannel 
02:37:24.866,poll,3,d received MsgVoteResp from d at term 2 channel=mychannel 
02:37:24.866,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 3 at term 2 channel=mychannel 
02:37:24.866,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 7 at term 2 channel=mychannel 
02:37:24.866,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to a at term 2 channel=mychannel 
02:37:24.866,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to f at term 2 channel=mychannel 
02:37:24.866,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 11 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 8 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to c at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 10 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 13 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 14 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 2 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 4 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to e at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 1 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 5 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 6 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 9 at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to b at term 2 channel=mychannel 
02:37:24.867,campaign,3,d [logterm: 1 index: 20] sent MsgVote request to 12 at term 2 channel=mychannel 
02:37:24.942,poll,3,d received MsgVoteResp from 3 at term 2 channel=mychannel 
02:37:24.942,stepCandidate,3,d [quorum:11] has received 2 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.986,poll,3,d received MsgVoteResp from 8 at term 2 channel=mychannel 
02:37:24.986,stepCandidate,3,d [quorum:11] has received 3 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.986,poll,3,d received MsgVoteResp from e at term 2 channel=mychannel 
02:37:24.986,stepCandidate,3,d [quorum:11] has received 4 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.986,poll,3,d received MsgVoteResp from 5 at term 2 channel=mychannel 
02:37:24.986,stepCandidate,3,d [quorum:11] has received 5 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.986,poll,3,d received MsgVoteResp from f at term 2 channel=mychannel 
02:37:24.987,stepCandidate,3,d [quorum:11] has received 6 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.987,poll,3,d received MsgVoteResp from 7 at term 2 channel=mychannel 
02:37:24.987,stepCandidate,3,d [quorum:11] has received 7 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.987,poll,3,d received MsgVoteResp from b at term 2 channel=mychannel 
02:37:24.987,stepCandidate,3,d [quorum:11] has received 8 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.987,poll,3,d received MsgVoteResp from 1 at term 2 channel=mychannel 
02:37:24.987,stepCandidate,3,d [quorum:11] has received 9 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.987,poll,3,d received MsgVoteResp from c at term 2 channel=mychannel 
02:37:24.987,stepCandidate,3,d [quorum:11] has received 10 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.987,poll,3,d received MsgVoteResp from 11 at term 2 channel=mychannel 
02:37:24.987,stepCandidate,3,d [quorum:11] has received 11 MsgVoteResp votes and 0 vote rejections channel=mychannel 
02:37:24.987,becomeLeader,3,d became leader at term 2 channel=mychannel 
02:37:24.987,run,3,raft.node: d elected leader d at term 2 channel=mychannel 
02:37:24.997,run,3,Leader 13 is present quit campaign channel=mychannel 
02:37:24.997,run,3,Raft leader changed: 0 -> 13 channel=mychannel 
02:37:25.087,run,3,Start accepting requests as Raft leader at block [0] channel=mychannel 
02:38:01.661,propose,3,Created block [1] there are 0 blocks in flight channel=mychannel 
02:38:01.661,run,3,Received config transaction pause accepting transaction till it is committed channel=mychannel 
02:38:01.936,writeBlock,3,Writing block [1] (Raft index: 22) to ledger channel=mychannel 
02:38:04.891,propose,3,Created block [2] there are 0 blocks in flight channel=mychannel 
02:38:04.891,run,3,Received config transaction pause accepting transaction till it is committed channel=mychannel 
02:38:05.087,writeBlock,3,Writing block [2] (Raft index: 23) to ledger channel=mychannel 
02:39:59.220,propose,3,Created block [3] there are 0 blocks in flight channel=mychannel 
02:39:59.411,writeBlock,3,Writing block [3] (Raft index: 24) to ledger channel=mychannel 
02:41:50.612,propose,3,Created block [4] there are 0 blocks in flight channel=mychannel 
02:41:50.751,writeBlock,3,Writing block [4] (Raft index: 25) to ledger channel=mychannel 
02:41:55.576,propose,3,Created block [5] there are 0 blocks in flight channel=mychannel 
02:41:55.715,writeBlock,3,Writing block [5] (Raft index: 26) to ledger channel=mychannel 
02:42:10.538,propose,3,Created block [6] there are 0 blocks in flight channel=mychannel 
02:42:10.675,writeBlock,3,Writing block [6] (Raft index: 27) to ledger channel=mychannel 
02:50:46.105,propose,3,Created block [7] there are 0 blocks in flight channel=mychannel 
02:50:46.257,writeBlock,3,Writing block [7] (Raft index: 28) to ledger channel=mychannel 
02:51:55.528,propose,3,Created block [8] there are 0 blocks in flight channel=mychannel 
02:51:55.658,writeBlock,3,Writing block [8] (Raft index: 29) to ledger channel=mychannel 
02:53:14.469,propose,3,Created block [9] there are 0 blocks in flight channel=mychannel 
02:53:14.582,writeBlock,3,Writing block [9] (Raft index: 30) to ledger channel=mychannel 
02:54:10.335,propose,3,Created block [10] there are 0 blocks in flight channel=mychannel 
02:54:10.521,writeBlock,3,Writing block [10] (Raft index: 31) to ledger channel=mychannel 
02:55:46.136,propose,3,Created block [11] there are 0 blocks in flight channel=mychannel 
02:55:46.258,writeBlock,3,Writing block [11] (Raft index: 32) to ledger channel=mychannel 
02:56:48.438,propose,3,Created block [12] there are 0 blocks in flight channel=mychannel 
02:56:48.570,writeBlock,3,Writing block [12] (Raft index: 33) to ledger channel=mychannel 
02:57:48.752,propose,3,Created block [13] there are 0 blocks in flight channel=mychannel 
02:57:48.941,writeBlock,3,Writing block [13] (Raft index: 34) to ledger channel=mychannel 
02:58:54.172,propose,3,Created block [14] there are 0 blocks in flight channel=mychannel 
02:58:54.310,writeBlock,3,Writing block [14] (Raft index: 35) to ledger channel=mychannel 
02:59:55.068,propose,3,Created block [15] there are 0 blocks in flight channel=mychannel 
02:59:55.252,writeBlock,3,Writing block [15] (Raft index: 36) to ledger channel=mychannel 
03:00:57.693,propose,3,Created block [16] there are 0 blocks in flight channel=mychannel 
03:00:57.861,writeBlock,3,Writing block [16] (Raft index: 37) to ledger channel=mychannel 
02:36:32.319,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
02:37:23.410,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
02:37:23.410,createOrReadWAL,4,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
02:37:23.616,Start,4,Starting Raft node channel=mychannel 
02:37:23.621,start,4,Starting raft node as part of a new channel channel=mychannel 
02:37:23.621,becomeFollower,4,e became follower at term 0 channel=mychannel 
02:37:23.621,newRaft,4,newRaft e [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
02:37:23.621,becomeFollower,4,e became follower at term 1 channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 15 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 16 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 17 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 18 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 19 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:23.839,apply,4,Applied config change to add node 20 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20] channel=mychannel 
02:37:24.865,Step,4,e [logterm: 1 index: 20 vote: 0] cast MsgPreVote for d [logterm: 1 index: 20] at term 1 channel=mychannel 
02:37:24.897,Step,4,e [term: 1] received a MsgVote message with higher term from d [term: 2] channel=mychannel 
02:37:24.897,becomeFollower,4,e became follower at term 2 channel=mychannel 
02:37:24.897,Step,4,e [logterm: 1 index: 20 vote: 0] cast MsgVote for d [logterm: 1 index: 20] at term 2 channel=mychannel 
02:37:24.997,run,4,raft.node: e elected leader d at term 2 channel=mychannel 
02:37:25.052,run,4,Raft leader changed: 0 -> 13 channel=mychannel 
02:38:01.944,writeBlock,4,Writing block [1] (Raft index: 22) to ledger channel=mychannel 
02:38:05.088,writeBlock,4,Writing block [2] (Raft index: 23) to ledger channel=mychannel 
02:39:59.413,writeBlock,4,Writing block [3] (Raft index: 24) to ledger channel=mychannel 
02:41:50.753,writeBlock,4,Writing block [4] (Raft index: 25) to ledger channel=mychannel 
02:41:55.715,writeBlock,4,Writing block [5] (Raft index: 26) to ledger channel=mychannel 
02:42:10.725,writeBlock,4,Writing block [6] (Raft index: 27) to ledger channel=mychannel 
02:50:46.257,writeBlock,4,Writing block [7] (Raft index: 28) to ledger channel=mychannel 
02:51:55.659,writeBlock,4,Writing block [8] (Raft index: 29) to ledger channel=mychannel 
02:53:14.587,writeBlock,4,Writing block [9] (Raft index: 30) to ledger channel=mychannel 
02:54:10.524,writeBlock,4,Writing block [10] (Raft index: 31) to ledger channel=mychannel 
02:55:46.260,writeBlock,4,Writing block [11] (Raft index: 32) to ledger channel=mychannel 
02:56:48.572,writeBlock,4,Writing block [12] (Raft index: 33) to ledger channel=mychannel 
02:57:48.943,writeBlock,4,Writing block [13] (Raft index: 34) to ledger channel=mychannel 
02:58:54.311,writeBlock,4,Writing block [14] (Raft index: 35) to ledger channel=mychannel 
02:59:55.256,writeBlock,4,Writing block [15] (Raft index: 36) to ledger channel=mychannel 
03:00:57.864,writeBlock,4,Writing block [16] (Raft index: 37) to ledger channel=mychannel 
02:36:39.024,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
02:37:23.408,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
02:37:23.408,createOrReadWAL,5,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
02:37:23.643,Start,5,Starting Raft node channel=mychannel 
02:37:23.660,start,5,Starting raft node as part of a new channel channel=mychannel 
02:37:23.660,becomeFollower,5,f became follower at term 0 channel=mychannel 
